Region,Latitude,Longitude,CO2_level,Water_temperature,Chemical_contamination
Arctic Ocean,-82.42322586545487,-106.24274130574348,381.29073942136483,17.827254819257917,2.425089937620206
Indian Ocean,-86.78269174798551,136.0188281347347,377.1096253764066,18.09450360368841,0.4270151508136083
Indian Ocean,87.79003015248568,136.64946778255052,409.7668282702703,20.475973786131647,4.862306950139511
Indian Ocean,-13.000835927544784,133.40823301656246,436.60956336116914,17.260775193872956,2.5900521568804895
Atlantic Ocean,-20.821203511257295,-94.03336390264586,444.67337289233956,12.871871079079979,3.070931221595057
Arctic Ocean,32.33651088475257,-17.553836094844286,360.5905804403758,8.277680831416404,1.1830489135375366
Pacific Ocean,-50.71430018428845,174.59627621071502,365.482861259772,23.05743992739606,2.417490425534019
Southern Ocean,80.99301311104057,97.92449147159653,444.473625878308,6.788172900095586,2.1457474597916093
Pacific Ocean,51.54210259479936,-170.21972835879848,423.65352283347926,20.770629184632426,0.3744792100099187
Arctic Ocean,-73.9060195837933,-156.52634714622286,438.2993824829773,6.999984679479799,0.5308017677373361
Southern Ocean,-14.835460358712893,-12.98470434756021,370.26326341353433,18.759905098633617,4.1873625980938725
Arctic Ocean,68.24129536118966,147.31927411016164,408.7585871109402,22.41234801387087,1.1990997610329512
Indian Ocean,80.05176401245384,13.932647262977127,420.1139594417474,6.561416667196176,0.9747913574931527
Southern Ocean,-5.867727975023456,-0.7874971076555255,418.01118854469723,1.7982990258392484,2.5245572562506964
Indian Ocean,20.414050057927383,-142.029468015613,390.8151690866698,3.929212289825222,3.843735656812565
Pacific Ocean,-59.93388970342646,56.440837700745845,351.53948916913083,18.179909018130765,0.3097325928949396
Pacific Ocean,88.41035270465576,115.95713781608117,408.29260568042633,25.483392186772065,2.884039598191279
Southern Ocean,-48.29909375098019,-43.04879729727756,375.31015391796086,1.349904637062731,0.5960522142028668
Southern Ocean,79.69171934432262,99.22026633311788,395.025424614289,22.02453777124939,0.1823052541280923
Arctic Ocean,26.93639681862632,167.21159540429215,445.75810150838174,10.239559378501564,0.26371976081108695
Arctic Ocean,19.392623078194646,-106.64407471403193,389.9035317642435,14.355851097585676,4.170820541042207
Indian Ocean,2.283931982971552,8.398667230106867,433.98016066644266,27.86578649536697,0.5898624181403078
Southern Ocean,-48.479433890803435,-76.6303350895528,368.85406057492514,9.959145142075364,0.22575682206145975
Pacific Ocean,-58.22495423900851,105.42759085218216,417.24604980250285,13.960108018184581,2.1894994357145614
Arctic Ocean,-50.31248236736844,27.933611717216706,447.70069544389435,0.41047244282043316,4.2199673597101235
Arctic Ocean,-56.441112814034184,48.449670318109355,360.1893100872937,2.4479616001451507,1.3120418824465097
Pacific Ocean,50.325205242015585,107.24909746172187,350.8319942227192,7.757747734043521,2.108563087629582
Arctic Ocean,-26.97745334998858,-37.450629841516246,393.35827926326147,0.8355672246322321,0.19961266281875611
Indian Ocean,-79.58831821858865,149.43242462653558,359.2625483051367,18.941259781447528,2.2453925706743796
Southern Ocean,84.43847342534605,11.890392208610393,424.83843496762313,12.791950704048675,2.8880654031856685
Pacific Ocean,69.08145929341663,-123.13626377927471,441.4548663848559,16.44435608184066,2.854535268760724
Southern Ocean,76.99541097513833,70.52368254076887,393.40209727087586,5.239415576889886,1.662133460871826
Arctic Ocean,89.08340807635835,105.5740861577716,375.87116421554407,8.877960883098483,1.5776659033156775
Arctic Ocean,-58.698855140492284,-65.96579625569039,393.44033190066096,19.914734245581755,0.5331180946829894
Pacific Ocean,-18.67643659752143,128.5845325195511,422.3447817850001,28.959081708911995,1.833991603231342
Indian Ocean,46.48292562673643,146.21157171567592,350.9054161580371,1.512503208066276,0.49747334436482327
Atlantic Ocean,35.2837112496826,-80.31438454398878,408.9453989484697,26.71152962565798,3.832979723560258
Pacific Ocean,-62.29873685882609,174.06773017747992,411.3291684887379,17.306436039336255,4.831371488740929
Atlantic Ocean,56.849962498311186,-129.34384990244698,413.76882468959354,16.91758700266871,4.8503722833335345
Atlantic Ocean,-49.60069706940108,-107.27435937510361,374.2022079980877,15.00835605623281,4.325355496876969
Indian Ocean,-49.71282933192784,-113.67905787431059,421.4052723378127,2.081822577125502,3.0039607466980955
Atlantic Ocean,6.655396120814444,141.83629560283333,359.1391486331776,2.6963055520848203,3.5043284862193995
Atlantic Ocean,16.729188271506573,55.54531883698627,369.92703364668006,18.02736016977258,1.4260290134020703
Indian Ocean,14.415517410806018,-125.24245803998176,437.7470046654482,10.22875714306675,3.1538521008631033
Atlantic Ocean,-73.53236926840412,-21.48356938739437,423.87231507265665,27.51804199733042,2.278247747199387
Atlantic Ocean,67.94295527346847,41.50728902512873,351.3745554011345,12.197716120784168,2.4100866988846628
Atlantic Ocean,-42.19199233403291,-149.95292940382203,374.83762603698,4.298443761079232,3.78888280187579
Pacific Ocean,-66.68731416909525,137.66989262664197,371.4406482993165,21.44156500506108,1.4095917779862583
Pacific Ocean,69.97465437641588,109.29727275895266,377.08063280369726,8.800602643230295,1.5901980584725994
Pacific Ocean,82.0172696813556,1.8744384875897708,374.75597702798865,15.764109220676795,4.623208955643183
Indian Ocean,65.1829711077811,168.16558149330137,356.2526295742846,20.9349835651551,0.2811214742548612
Arctic Ocean,55.71289345047805,-29.606047460964106,395.894051659682,27.007923336062113,2.428171492066702
Atlantic Ocean,27.943556515023914,174.27971485313924,423.27334747861653,23.765735844050283,4.564004002039309
Atlantic Ocean,9.154326709645076,60.45119956930574,410.67317247174367,20.290832036181722,3.051815039090785
Indian Ocean,-74.34238321594617,48.481658371418916,417.287166859808,20.388995471854308,2.73203537106066
Atlantic Ocean,-16.47842164727423,-120.25623769351739,358.1149178536239,28.377739320962597,1.248720896146776
Pacific Ocean,-22.916066937783484,137.49399298967182,445.1490710176787,8.874722924896082,1.7163774453222413
Arctic Ocean,-43.244318923141286,-26.10371234857854,433.8491833843025,0.03336282588562223,4.260242079023465
Southern Ocean,40.2156204639453,-121.59597391830744,430.50903184956627,8.15863678194596,2.7960906588422905
Atlantic Ocean,-0.7423676858212502,-175.46129280872674,432.29838050417675,6.536741388802319,2.5737109687838995
Pacific Ocean,-75.41168113662337,21.51204610981773,443.27105081327613,19.855037553419944,0.4978985677001446
Southern Ocean,-50.36702364903396,9.863863964163471,404.42539661136976,19.01134799296587,0.08014078227561561
Arctic Ocean,32.98657745872727,78.96730405289708,370.02820178676257,17.803841481141713,4.818425943435246
Southern Ocean,-76.29644529174597,140.49289908640878,411.6783607852541,0.487303296283611,1.8849308364342083
Pacific Ocean,63.217244528778366,-151.41362952850938,424.2881493667939,21.863341633519425,3.0160653104975217
Southern Ocean,-0.8736251374846233,83.33873652253044,423.79173933540255,9.705912374564745,0.39857536593642495
Indian Ocean,-3.4944160812033545,-112.5317001248704,402.144902416688,19.95167967019893,3.415571428615233
Southern Ocean,16.633401238713162,128.94373913657904,356.8458719333578,16.6973528550646,4.662833543529804
Atlantic Ocean,58.44257386652686,114.86286499019621,387.1112938430128,10.281927762837215,2.8783262649870984
Atlantic Ocean,-27.39434257760525,14.685751794795976,442.0766608463357,4.0372880131232325,0.6305766118770528
Indian Ocean,32.04290746063144,75.68740750439216,408.4448909757426,2.8325669298144285,2.9086076373673837
Pacific Ocean,11.831753519242397,-66.83395925385058,403.83319432557136,24.945549993366708,3.8317360655232617
Atlantic Ocean,-41.934911369504164,-10.379556384186742,376.88535143821935,27.55192626244674,2.0320826828700933
Arctic Ocean,68.15339754392843,115.78928317576981,386.8448919916579,19.493641402928986,4.3991887397073395
Atlantic Ocean,53.53668388924706,-14.664529017642991,439.53460891531694,3.103023445814501,3.2434147667868225
Atlantic Ocean,28.521330238516583,-51.192624482840955,416.6463047526836,12.060816506647221,4.496244591446013
Pacific Ocean,63.10471123696354,-2.083518989892042,428.7387026752333,21.868176003154716,3.117526556236686
Southern Ocean,66.11295617276443,118.16973087739859,395.43454230676554,23.394626520302044,0.6564398600241211
Atlantic Ocean,37.50533580870626,-59.32510294648581,413.0247219456158,3.546558668732658,1.5484585555259456
Indian Ocean,60.66239910546096,-117.44582647113224,374.83836087432076,0.0009215653614724761,1.0089747412622847
Southern Ocean,35.54486310047106,76.32504731908108,420.5460830283486,21.36411137641815,4.544132488584312
Arctic Ocean,32.42533891685407,117.35215657490943,392.76013337033373,10.697885279586169,3.8020003364374135
Pacific Ocean,21.35004807873318,-143.770507731528,394.25455148147455,7.634439948547808,3.38199184455003
Arctic Ocean,45.48899512037542,-93.6453194078599,414.9322324576882,0.3869240936857632,1.5048315981581084
Southern Ocean,-61.45108104724673,-128.8900836860422,443.62806214689266,16.20898220284499,0.9202238602510676
Southern Ocean,68.55673665580713,-54.74109183042002,356.40063466086207,25.534522062779452,3.782255439944559
Southern Ocean,66.93183499414175,-17.873647594051448,432.47432373470076,28.728949388177636,2.3707897293953986
Arctic Ocean,-84.73548905377936,89.57748130679033,379.23831104121933,16.972348518398675,1.1289477607531455
Southern Ocean,58.647015101657274,54.413130557402695,394.39194545063776,15.433839832196824,3.0831098908263757
Arctic Ocean,-66.80342385477987,43.53428429223521,352.1913328775009,2.551691564677233,0.20166926069225988
Southern Ocean,-29.678606233354458,-53.14501922052442,380.1046077834313,16.46618404627799,1.6308512706412674
Indian Ocean,43.8314861324894,122.92111911051359,400.263124263013,11.399372368961838,2.3427849729556733
Southern Ocean,-61.06321871130452,-10.336619736660765,355.6176077347439,18.214058426507307,0.7397916705470292
Arctic Ocean,57.23406434143121,172.47777768545564,399.10957293831655,11.661790436296402,4.9232723879541975
Atlantic Ocean,59.784152032393536,48.291169786465275,442.71106288584275,7.208973703511003,1.0454868229480714
Southern Ocean,1.3441920769505202,-134.54469303677902,360.5393218107805,2.848958256851295,0.6517656502163277
Atlantic Ocean,-88.85054309096995,63.423922347156235,426.44407280755047,9.447553337666871,1.017674369434482
Indian Ocean,-38.333136028515696,-62.96255444458836,390.96710533759926,2.8993450286325686,3.8453056657986213
Pacific Ocean,21.046845307633603,67.07779080699507,415.5173714524338,5.306908524719518,2.127528296359214
Indian Ocean,86.61351204493621,-154.92918666153395,376.02365979852294,29.62008475738638,2.82707969876269
Southern Ocean,23.726434863000307,-117.04268261665462,365.94922625413585,13.323106707198558,0.10504578493180372
Atlantic Ocean,-43.235355408451234,128.06541320608306,366.04626142712266,15.956152995150497,0.17215654286657278
Atlantic Ocean,24.121026557930037,-98.21535947153464,357.04919456431446,26.208555862116462,2.2291277491350807
Arctic Ocean,7.197368348853985,121.33480508745839,368.5646704901243,29.867067014720632,4.083276216008118
Atlantic Ocean,50.37217112720586,-79.46060815641225,416.4219384988968,17.481433480340446,4.426194393537826
Arctic Ocean,-70.74348501114748,51.43748762113475,438.1690611843508,24.37421463132515,0.4335328379782011
Pacific Ocean,46.98502245036505,69.89420646353915,431.41256855911615,9.808230730100258,2.691815510505114
Southern Ocean,7.427984161699854,4.555711132219045,418.51343098744843,9.172318723418734,4.5661484313963525
Arctic Ocean,83.33856069461905,-70.08815638917673,361.04318634111024,12.081111629836807,1.9398637719894318
Pacific Ocean,-28.463010113036503,-103.4480245064054,378.918744629595,20.175217880209473,4.147829157141843
Atlantic Ocean,23.87194076411066,-168.05183235752656,380.9806875322469,20.465750677652963,0.668478271997181
Atlantic Ocean,77.76505899180313,-70.57929555333943,374.9956946397621,9.457183039483525,4.676972448338994
Pacific Ocean,-71.54824896167773,55.138604591261895,401.50056597097233,3.9962977240988606,3.757116587656513
Atlantic Ocean,78.7011277025612,157.78973464145378,403.5553814879673,18.971887693965257,4.706671963934508
Pacific Ocean,33.819430014146405,133.63361361469873,385.688597517111,3.8497758656629353,3.3830861677625323
Arctic Ocean,-77.78932936106906,95.78331955270892,385.3789158736436,17.354775246879903,1.8170196599971349
Arctic Ocean,-35.82655794957307,103.84104357118753,432.85555979060814,20.80266384168927,4.690905862623612
Pacific Ocean,37.47097595615068,59.3945652513583,428.9292848319686,21.01834489183355,1.3778338815458924
Arctic Ocean,-77.87689173562109,-86.29673127623892,380.77958316807457,22.6041633197879,1.6608626103086626
Arctic Ocean,14.790682831729185,146.59021105409875,441.3788443873259,26.185782646969937,3.5040420900087015
Arctic Ocean,-27.741049748467788,61.46363228610025,445.2815017002506,14.998769758943652,3.8265814976269312
Indian Ocean,21.76479319814588,21.758627152958383,382.67425420300407,21.907475685887135,4.647017419245769
Southern Ocean,-81.76643391374769,-140.0437910831468,385.4424948793055,18.575182060975102,1.0240120452810475
Atlantic Ocean,66.87662510742774,-19.060004229686854,400.56341534219587,5.5991981939304765,3.9899901760961196
Indian Ocean,85.22801445193144,-14.271022367306529,444.11208125336736,0.770689346082245,3.6927302669848174
Arctic Ocean,84.39801395142447,131.2428994281612,437.63194331423114,8.536241570308013,0.31897278126798934
Pacific Ocean,44.937329713726456,16.793359267603847,360.256796258359,13.291011190128582,1.9361157060510348
Arctic Ocean,-66.58447677648624,-43.055802370652515,389.2730743271416,18.513178332859688,1.413827285300493
Southern Ocean,46.48737526722405,171.64811826383738,405.3371189749772,25.49877991509616,1.522452121770152
Arctic Ocean,-85.57435503741573,-140.14058640252637,400.313247255154,5.887371501184969,4.914734397773504
Pacific Ocean,-86.01776072478049,-27.882565807699933,369.38630679368924,3.7664936969543126,3.2138870673996394
Southern Ocean,-31.750160553082573,-164.8711169382941,435.88167711681547,28.904398424229825,3.588380788967498
Arctic Ocean,-2.0442257271601676,86.36548347609494,417.6940782996837,3.2413367812922136,4.883088186575046
Southern Ocean,48.673335205402765,150.50755879169424,433.79083748518036,14.354732103215674,1.8860089122881933
Atlantic Ocean,32.99316778917094,-79.1865613618238,435.87642793494723,17.566911863799056,4.00920084226403
Atlantic Ocean,-9.737512852185304,129.0030036476835,424.835585366574,16.241232627223148,2.172654816522477
Arctic Ocean,-40.74720006930014,-74.80143703371681,393.92106012497175,2.580964710988296,4.347668359074898
Southern Ocean,89.48241002838802,147.87725819180946,411.0546755015425,1.710807420108581,0.9032877065565159
Pacific Ocean,-13.287365597524868,91.42628529484222,366.0365406119743,3.16450282383107,4.738430885321398
Arctic Ocean,-8.750335620658419,109.76643966291789,417.36454174749076,17.567630516178376,1.0938585420543983
Atlantic Ocean,-60.54771218549955,-173.51763998383637,367.9253255739281,16.330346629029634,1.6311025349046577
Atlantic Ocean,53.06571877498729,166.61172854664932,419.3949590510157,7.0122237611023275,3.7809611705339026
Arctic Ocean,34.862800640667956,81.60155714531635,372.9598160753969,19.133224255367747,1.9687757078270334
Southern Ocean,-50.26146969802313,-70.28960566099201,361.755130015022,24.60202506166948,3.0410568838322334
Atlantic Ocean,-75.17141178914832,118.58207934918488,366.52844901429575,1.247368795397813,2.2228675053471427
Southern Ocean,32.48987437344836,-78.65236857062521,350.19921352190704,14.943898306441273,3.711849685448909
Atlantic Ocean,27.812018570604337,134.19138224380606,421.873961785353,20.679312363080708,1.1416562618430541
Atlantic Ocean,-40.81328514032232,-139.47105945170267,423.24010490583794,7.569357812090613,0.29228993618438504
Indian Ocean,81.15544120507386,73.32695188588647,401.4933349913259,9.233127158794472,1.499646987365331
Atlantic Ocean,-62.80957947943796,14.651451592167717,366.1362801055384,18.409137089681515,2.3715433243421513
Pacific Ocean,-12.179735812331657,-145.2475907296413,358.355433751069,26.938058803312106,0.8401002609633929
Arctic Ocean,79.85086563016779,-92.91822182681797,351.9128966437287,24.29773260908698,1.7739864482819434
Arctic Ocean,-14.449082953297989,-175.53454694016668,366.5748176965221,17.493906572987505,1.9999150914678427
Southern Ocean,24.934670579535393,-11.243532432777897,439.08555349831465,21.906651532717476,0.28695921844136774
Atlantic Ocean,-18.433008366697024,-71.54450612639987,374.15368417016816,10.944674106233961,2.9165362409210225
Pacific Ocean,-40.64126357723939,35.408694347193176,385.4271327217216,19.228965842962733,4.421717139856438
Southern Ocean,87.11597663276908,-72.99438922489782,360.5345484481333,13.985447733826708,0.7587145647652621
Indian Ocean,-16.31987886329226,-72.02911985748551,372.236130474817,5.698084093726827,2.9890400670075703
Southern Ocean,70.9378566622442,87.54955154337722,401.9224570780205,21.052148216317715,3.3236960245542315
Southern Ocean,-48.608170939604484,-162.66857904779275,410.77526830956526,16.69393912046466,2.0966734020964415
Atlantic Ocean,-51.641153275485,145.04219826911543,374.5352314166211,10.758647458607742,3.50548793682135
Indian Ocean,-84.39586508078796,126.81499478082532,355.7732159225117,27.340175702358923,2.05365771745506
Southern Ocean,27.30002856765931,60.40968596150634,389.10328691273986,0.628023534801998,2.5231864398871746
Pacific Ocean,-23.665258129723,33.55976523865834,373.4203370926334,9.473194537484881,0.0367652227721349
Pacific Ocean,65.58448497113466,141.22889933027483,371.9553923229802,1.7064419333293968,3.458600570673444
Arctic Ocean,-4.822216795519708,-113.2811353696628,445.98628027134555,22.995819486648816,3.306713394723622
Indian Ocean,84.2748170246499,-151.57110161130169,411.6300485925724,21.063223623413776,0.1920043866317228
Indian Ocean,-56.605407173438195,-93.77633883256628,405.68784431720957,9.940566562089511,1.8412505369756653
Arctic Ocean,66.35217023200994,106.04818033206851,391.5775103523322,20.269887066212192,4.895159203958337
Southern Ocean,49.78743350251352,-167.518703978466,392.89443334301444,11.878116785878495,2.103682812843084
Indian Ocean,48.76593203592935,29.81046063005627,404.0905003838081,22.68761374267303,2.509727025659209
Pacific Ocean,62.06098106103977,178.35750582887158,419.6429807036107,13.625509882101182,4.549650790798593
Pacific Ocean,46.98431836973981,128.05059378151418,420.214609618183,12.368391834949966,3.586309379328782
Atlantic Ocean,22.71965789365477,7.720448055692202,367.16939077054496,28.04189746464903,2.9103506556211176
Indian Ocean,-66.37592201717024,-157.08927265680876,400.0112752076627,7.5263729967210065,3.9890234067053627
Southern Ocean,-84.14528769157465,119.29446517885555,391.1958095034102,3.6134201998969626,4.321831332279866
Arctic Ocean,75.75261260682365,35.63226294379581,437.0526966269384,17.536293397783744,2.2844403586863344
Arctic Ocean,20.997056613732852,-138.62412105855594,413.14189212183766,29.079654368525368,2.375541824659177
Southern Ocean,53.37671237571175,-146.21137746359176,403.2504066415982,11.335176411815599,1.930254678259179
Atlantic Ocean,-3.3259767277409935,147.46565499717326,361.53946421789175,1.8611029088634456,4.833530700092303
Arctic Ocean,-68.88452598676899,60.912094657708224,410.56378893234114,10.179158019287023,3.485831271451752
Indian Ocean,-67.46655740354092,118.543247754032,361.72039056802333,15.177949629586752,0.41611533104036147
Atlantic Ocean,33.40175170121485,136.4324041016162,383.7206575565752,4.857690198966411,4.314798116565092
Indian Ocean,-12.544938918096719,25.838046737395985,364.2841964814332,19.743066541694763,2.4027997041813403
Pacific Ocean,-53.90554919393939,6.280686631814859,419.2073647024369,29.932481670306018,0.3437695321124373
Atlantic Ocean,-1.5129815865413576,-25.04613228444353,370.62521138361524,13.552184279443315,2.7485862758165553
Arctic Ocean,-78.44239132647587,-65.89922839519706,389.1859373188026,10.641856701906379,2.0858213948785105
Atlantic Ocean,14.754852344591782,-23.545454090863757,439.56747776187785,12.021125005034,4.388747024313124
Atlantic Ocean,-41.58118720168242,98.59667606285632,370.431638339897,3.4543853518560343,1.0199730180469369
Atlantic Ocean,53.56063811469386,36.692435165447364,400.7805063958779,26.498208042786715,4.132323047460915
Atlantic Ocean,-34.13484739375672,141.30838438374457,391.9271661166022,12.444769665640559,2.7884434559272635
Indian Ocean,-8.060373165275792,-20.38319482349243,351.812404104573,11.61823234274524,0.27305151606734523
Pacific Ocean,-87.90830281654189,38.55224833875144,429.27581135728127,19.79070818791423,4.859226506627423
Southern Ocean,-76.9595601969794,47.270719113115945,356.90459063146,13.261002627933706,2.563076220516
Atlantic Ocean,-19.351159846796733,33.01097843027719,397.42550209769536,19.447004064235383,1.4543842711579125
Arctic Ocean,-3.6110097509177734,72.94815831078589,406.067829493895,1.8433887039236252,2.3470342099462904
Atlantic Ocean,18.003698661474672,-94.52395138506974,412.84264566145873,24.411700311666824,4.289288917587445
Arctic Ocean,-37.50073583232542,4.450959916484635,418.86316293078755,28.215118586382076,1.5245156219253175
Indian Ocean,35.09673950277765,-142.47907098899483,375.3272383522715,19.462961584781578,0.9633819824335016
Arctic Ocean,64.82203149405683,-41.57592204786749,350.99787766584495,28.636977865764322,0.6453562346544073
Southern Ocean,50.373178000802966,-4.439855296344803,422.3443662354912,4.542969431098899,1.4892969919510564
Pacific Ocean,-82.86861143729571,54.80073343637008,403.56565993475783,14.32248568441061,3.9002404352002173
Arctic Ocean,-3.508749493590784,162.19117893103328,433.6117703207249,18.05420201836342,2.3581318259763084
Arctic Ocean,-71.11256788472852,36.23438395740811,432.13883629006943,17.4520994226356,1.1374080184677
Pacific Ocean,-46.43189714474506,87.69380982356154,434.3326167787883,12.043853372671297,0.830924998048746
Southern Ocean,87.59926678808637,2.2557814182729885,398.509465997954,10.142532280987842,1.6636473825518956
Atlantic Ocean,-64.35080227772762,48.27745129547927,383.36283958368654,3.804720676512564,4.699621864428544
Arctic Ocean,-0.20013237875591017,-154.46440219184157,429.155820259137,11.752273516868346,1.7151335629501219
Pacific Ocean,21.268032177261432,-88.41903089693508,395.1294113029255,4.879824453164554,4.9406203797731765
Indian Ocean,36.44369469793871,-49.732886446150076,368.34421964034345,22.03097029476655,2.426152278826781
Pacific Ocean,10.736763027644542,-9.902392197655104,435.4974019561474,6.264928064837699,0.8958195914507544
Indian Ocean,-88.24124746454694,-163.56645161914184,438.2559876772347,1.7569591585360156,4.455700458967547
Southern Ocean,-31.236964516081457,-129.59132488080564,396.630975614017,16.57098413451703,2.3017768656741344
Atlantic Ocean,3.188095809248054,-80.34684919512992,357.56997273097875,17.85689198158205,3.5483567175226223
Pacific Ocean,-74.18403015393,169.75176872437822,388.7826089916931,26.157391838415165,4.918557916045759
Arctic Ocean,-26.887152382347466,-60.71507744290173,430.35376594626035,17.309448372530454,0.25087675159987
Southern Ocean,-84.02344041755401,-6.465219079650296,440.17740285462287,10.364425611703371,0.4834727989378357
Pacific Ocean,-75.85587051209626,-109.40482341417854,370.3472742497596,24.090356445789617,3.602283707313781
Arctic Ocean,-18.553810283712707,39.880825587276576,356.69736120252713,16.20836679562263,1.4091250164773599
Pacific Ocean,-66.11116427224914,-78.95404241424924,437.7350453132839,2.3784085389357523,0.9215069847504953
Indian Ocean,12.157352687080461,-105.48267176216636,388.9404938978875,16.975516809397398,0.19680939909864748
Pacific Ocean,34.10369444470783,5.966146240552462,404.1760964267563,27.240556362649873,0.10923355993100903
Pacific Ocean,54.105605839634904,-178.0179123022485,446.8065812050759,11.889378764946617,3.8724280155989543
Pacific Ocean,-53.97295603593418,-177.2409482462789,356.6564727914223,8.889774056994002,0.67216713684775
Southern Ocean,-59.85313519336744,-101.1352287233312,414.83180074520953,4.304083710540602,2.3386030798557544
Pacific Ocean,-71.17778873980795,-166.7803094997044,357.4105422574867,4.543365658060719,3.029484075897415
Arctic Ocean,24.55744491785461,-141.1107285129511,387.54689284665005,12.983144530254567,2.141759002844231
Indian Ocean,37.16563076764221,-58.01016623804942,430.3814545193447,17.870394724845887,0.13553326168116553
Indian Ocean,-84.31449393138443,108.9308446487326,393.34722327556346,2.4184621550880525,3.9175075129395442
Pacific Ocean,78.51820432386415,25.9375116129483,449.71823539029504,28.18705767075497,0.05256612270826744
Southern Ocean,-80.64516894273497,4.560381344309917,405.9059284946602,22.654008523355877,3.80944947188742
Southern Ocean,7.43334035419268,-74.3440236450762,382.11621526359534,17.59871754850988,4.466522468940614
Arctic Ocean,37.63089350116495,155.43133899581392,372.0111325904753,24.853160128169726,2.1641996052858614
Pacific Ocean,66.77444227429541,-37.074585154610986,385.0520534286162,2.4056027043633987,2.677712365488991
Indian Ocean,38.53564778383699,-148.64660395352226,387.2533273759551,14.305166331993732,2.3849169630882687
Southern Ocean,54.31105495256253,42.14394580240847,356.87136777239607,18.902793805849903,1.946043093117194
Pacific Ocean,-28.898965342294908,-139.01817834842348,386.95741994267735,24.859587183548676,4.437122676851802
Southern Ocean,56.6685204743722,-55.71966859139084,396.4238519739225,23.50408680147803,4.469667553349953
Southern Ocean,-75.57932765075847,2.6682979384112,422.2737752238805,8.31207749140199,1.6790818232076727
Indian Ocean,71.06699809089497,134.7201088866633,415.6729484721608,28.22640508677613,3.07534877007349
Atlantic Ocean,8.566627707672524,-2.323231077557267,420.8765655229154,3.730375242926111,4.634537810729321
Arctic Ocean,57.11359859324887,72.81315577139912,350.8363681876857,26.254008558634563,4.810292494706758
Arctic Ocean,-8.582708786705979,177.41406203966534,371.7667399580536,29.128207488138557,2.5447952021102376
Indian Ocean,25.843985135374496,-132.66391683672663,416.16842883998567,5.3146056966787665,2.264124026421634
Southern Ocean,4.752478968500384,-81.09665081297297,398.3989368179747,21.661981926113558,1.393471579642629
Pacific Ocean,41.68611391595974,-37.952612784847304,350.5313475668346,1.208565563339954,4.79435936595205
Southern Ocean,-75.30660323449388,-28.141855726020708,430.4494642431822,12.162684754174649,0.7140715223643368
Indian Ocean,-79.13662488169851,-32.032412904403515,427.28095732903375,15.48849897593022,2.8991478802386252
Arctic Ocean,-45.52141787817364,146.73996092035975,404.8419162993563,17.41935677728902,1.4127513375931944
Southern Ocean,-61.281957579626095,77.05175200806832,356.6463325776272,28.078117447456783,1.395041451738983
Arctic Ocean,66.9210419865963,38.84587707265334,426.6515049532585,20.16752061882584,2.024842936880942
Pacific Ocean,-50.54148227555202,-68.62582156939845,408.3713587731364,14.43833853657711,4.993964679078273
Arctic Ocean,85.65574604744364,116.5645383196661,428.1959977157959,24.290251087976678,0.27483153419911033
Arctic Ocean,-29.35875748120077,163.82178413459604,425.174699239584,28.515984628632268,2.8927090910176574
Atlantic Ocean,-57.21877517603413,115.63138171808157,430.30020719578374,0.6619844604687253,0.4128607901763859
Atlantic Ocean,52.145731285646235,-179.43656213106976,401.8008066404625,29.47563816768116,0.7726041499525949
Atlantic Ocean,28.567399590157706,49.10449326602654,364.0324518193515,2.5839641719104103,2.1978147088644935
Arctic Ocean,-0.32477103843498867,-161.59126268084373,417.11574733796886,24.43160337806284,2.5523006567322066
Indian Ocean,9.965439168773628,-87.26140067986013,412.04737850519706,8.410042576542375,1.29396204182262
Arctic Ocean,39.45632008900748,-158.57110787480218,424.2253187199087,3.9653897326161527,1.582285654372081
Indian Ocean,-48.87814656036623,37.366363061779595,366.98810060507356,13.195669191415046,0.4348351012796653
Indian Ocean,89.34010489021355,67.17236885733845,369.49751999002893,19.318697383428407,1.5160989192212526
Atlantic Ocean,85.46276918642096,-138.78445029627414,439.04095172193286,11.42855535070425,4.83279219690272
Southern Ocean,27.058623542448643,-41.81800210380737,424.9977798452071,1.6369622484809687,4.723536908362409
Pacific Ocean,-54.082358832753876,-15.754856776004885,440.8228488700323,17.9838341897615,1.674391450684925
Atlantic Ocean,32.44108363763243,-47.140912166070024,425.8715321163921,27.07209828332024,2.854269681393808
Atlantic Ocean,-77.00428638374835,-136.4309998253305,409.7155305990302,11.49646097841755,4.547976955554722
Southern Ocean,-84.4825496029549,-29.178795532508843,415.41327370278736,6.4899833289248114,0.030919113204483373
Pacific Ocean,-43.61708006798154,90.42409721103053,438.912792394001,13.277320377984461,4.053417851687959
Arctic Ocean,-6.7278677869230705,-154.43724076802803,407.88067545119407,1.4508813314634261,4.741847763944595
Arctic Ocean,66.2890509735085,-151.13519493051476,413.23913243283874,24.614627534408243,0.4566286716677853
Atlantic Ocean,40.89043255793544,-52.28233493904568,365.64767160036007,24.7902243285056,0.8072384301646052
Pacific Ocean,43.68717381599657,159.02125618281303,397.39212201161024,17.640013902888853,4.803731513856777
Atlantic Ocean,-13.411199799346434,60.68615282024905,421.6397111958099,10.593086668151685,2.6877007182017314
Indian Ocean,-27.731701341546675,64.32118440212332,377.09426983163655,23.9935009333735,0.07098317235861851
Atlantic Ocean,-23.213022662771507,-49.70880329836862,370.2254180524535,16.640610743651017,1.2881599938176458
